IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,396,,,269,,561,400 [270-560],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,PRI,Puerto Rico,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,395.9,,,298.9,,470.6,400 [300-470],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,BEL,Belgium,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,404.6,,,320.2,,509.9,400 [320-510],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,414.3,,,290.4,,583.1,410 [290-580],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,AUT,Austria,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,406.6,,,323.2,,506,410 [320-510],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,408.9,,,319.6,,507.2,410 [320-510],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,FIN,Finland,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,410.4,,,326.7,,512,410 [330-510],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,IRL,Ireland,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,413.4,,,333,,507.7,410 [330-510],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,410.2,,,328.8,,508.3,410 [330-510],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,GRC,Greece,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,409,,,339.1,,501.3,410 [340-500],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,415.8,,,248.4,,517.8,420 [250-520],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,418.1,,,293.1,,599,420 [290-600],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,CHL,Chile,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,418.7,,,316.2,,504.4,420 [320-500],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,DEU,Germany,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,420.1,,,332.3,,521.3,420 [330-520],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,PAN,Panama,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,416,,,348.2,,571.4,420 [350-570],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,418.3,,,366.4,,467.5,420 [370-470],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,MLT,Malta,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,425.1,,,352,,555.1,430 [350-560],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,442.4,,,281.2,,681.7,440 [280-680],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,443.6,,,314.8,,677.8,440 [310-680],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,PRT,Portugal,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,440.1,,,354.9,,564,440 [350-560],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,451.1,,,286.7,,691.1,450 [290-690],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,450.6,,,319.7,,694.9,450 [320-690],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,450.3,,,318.2,,811,450 [320-810],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,CUB,Cuba,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,445.3,,,366.7,,539,450 [370-540],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,USA,United States of America,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,449,,,385.6,,518.8,450 [390-520],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,KEN,Kenya,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,458.2,,,284.1,,765.9,460 [280-770],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,459.7,,,359.9,,559.1,460 [360-560],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,DNK,Denmark,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,461.2,,,373.8,,570.4,460 [370-570],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,465.6,,,265.5,,758.7,470 [270-760],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,467.8,,,373.7,,582,470 [370-580],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,COL,Colombia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,480.2,,,376.7,,579.7,480 [380-580],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,477.6,,,383.8,,645.4,480 [380-650],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,MEX,Mexico,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,481,,,410.1,,551.8,480 [410-550],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,489.2,,,271.2,,817,490 [270-820],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,490.2,,,291,,654.5,490 [290-650],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,492,,,382.4,,592.9,490 [380-590],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,ARG,Argentina,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,488.5,,,393.4,,609.1,490 [390-610],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,487.1,,,423.7,,674.5,490 [420-670],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,BLZ,Belize,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,495.9,,,385.2,,593.1,500 [390-590],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,509.2,,,277.3,,876.5,510 [280-880],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,512.2,,,340.8,,734.1,510 [340-730],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,URY,Uruguay,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,507.1,,,427,,642.7,510 [430-640],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,519.5,,,351.5,,920.7,520 [350-920],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,515.2,,,376.4,,710,520 [380-710],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,519.1,,,408.9,,631.3,520 [410-630],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,SSD,South Sudan,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,526.1,,,255.9,,945.1,530 [260-950],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,IND,India,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,528.7,,,400.3,,724.3,530 [400-720],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,BRB,Barbados,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,531,,,425.7,,649.4,530 [430-650],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,530.4,,,471.4,,716.8,530 [470-720],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,536.8,,,286.2,,946.6,540 [290-950],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,538.4,,,331.1,,798.6,540 [330-800],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,536.9,,,328.6,,809.7,540 [330-810],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,544.2,,,449.5,,674.8,540 [450-670],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,BRA,Brazil,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,538.5,,,475,,657.4,540 [480-660],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,541.1,,,494.7,,1408,540 [490-1410],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,552.3,,,348.7,,776.1,550 [350-780],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,NER,Niger,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,558.9,,,260.2,,1031,560 [260-1030],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,558.9,,,313,,921.6,560 [310-920],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,560.3,,,426,,835.7,560 [430-840],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,CZE,Czechia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,563.5,,,475.4,,667,560 [480-670],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,572.6,,,285.2,,842.4,570 [290-840],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,HND,Honduras,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,566.6,,,328.1,,956.8,570 [330-960],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,DZA,Algeria,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,567.5,,,343.9,,839.5,570 [340-840],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,571.7,,,366.4,,1017,570 [370-1020],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,SUR,Suriname,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,567.3,,,402.2,,819.6,570 [400-820],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,HRV,Croatia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,572.9,,,495,,706.9,570 [500-710],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,BWA,Botswana,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,584,,,316.7,,968.5,580 [320-970],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,LBR,Liberia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,582.6,,,335.1,,984.1,580 [340-980],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,577.6,,,391,,926.7,580 [390-930],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,583.1,,,446.1,,690.6,580 [450-690],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,578.6,,,455.6,,866.3,580 [460-870],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,POL,Poland,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,582.8,,,526.3,,654.5,580 [530-650],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,592.6,,,347.6,,928.8,590 [350-930],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,587.6,,,367.7,,935.3,590 [370-940],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,ALB,Albania,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,587.4,,,456.4,,876.2,590 [460-880],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,591.6,,,550.9,,803.1,590 [550-800],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,603.8,,,455.9,,1195,600 [460-1190],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,608.8,,,253.6,,903.7,610 [250-900],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,608,,,408.1,,957.9,610 [410-960],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,611,,,417.5,,886.4,610 [420-890],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,617,,,290,,961.2,620 [290-960],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,619.2,,,317.9,,1090,620 [320-1090],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,616.8,,,323,,960.1,620 [320-960],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,SEN,Senegal,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,624,,,333.9,,914,620 [330-910],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,BEN,Benin,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,624.3,,,347.8,,1029,620 [350-1030],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,624.5,,,383.3,,963.2,620 [380-960],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,623.4,,,476.4,,757.8,620 [480-760],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,626.5,,,375.3,,1000,630 [380-1000],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,636.4,,,302.2,,920.5,640 [300-920],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MLI,Mali,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,640.3,,,327.2,,1064,640 [330-1060],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GIN,Guinea,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,636.7,,,355.9,,1034,640 [360-1030],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,641,,,375.4,,791.7,640 [380-790],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,644,,,494.1,,822.7,640 [490-820],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,COM,Comoros,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,645.7,,,337.7,,1074,650 [340-1070],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,NAM,Namibia,Year,2005,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,651,,,388.5,,1042,650 [390-1040],,,EN,2025-03-18T22:00:00.000Z
